gene	sample_1	sample_2	status	value_1	value_2	significant
AT4G02130	WT	hy5	NOTEST	4.17077	0.930398	no
AT4G02140	WT	hy5	NOTEST	0	0	no
AT4G02150	WT	hy5	NOTEST	4.12023	4.94834	no
AT4G02160	WT	hy5	NOTEST	0	1.7376	no
AT4G02170	WT	hy5	NOTEST	0	2.31751	no
AT4G02180	WT	hy5	NOTEST	0.172538	0	no
AT4G02190	WT	hy5	NOTEST	0	0	no
AT4G02195	WT	hy5	NOTEST	1.03069	0	no
AT4G02200	WT	hy5	NOTEST	1.12071	0.629824	no
AT4G02210	WT	hy5	NOTEST	0.378536	0	no
AT4G02220	WT	hy5	NOTEST	1.05974	4.06399	no
AT4G02230	WT	hy5	OK	21.4016	25.8954	no
AT4G02235	WT	hy5	NOTEST	0	0	no
AT4G02250	WT	hy5	NOTEST	0	0	no
AT4G02260	WT	hy5	NOTEST	1.46221	8.8745	no
AT4G02270	WT	hy5	OK	33.9715	11.6124	yes
AT4G02280	WT	hy5	NOTEST	0.384471	0.682995	no
AT4G02290	WT	hy5	NOTEST	1.18316	3.74097	no
AT4G02300	WT	hy5	NOTEST	0	0	no
AT4G02310	WT	hy5	NOTEST	0	0	no
AT4G02312	WT	hy5	NOTEST	0	0	no
AT4G02314	WT	hy5	NOTEST	0	0	no
AT4G02317	WT	hy5	NOTEST	0	0	no
AT4G02320	WT	hy5	NOTEST	0	0	no
AT4G02325	WT	hy5	NOTEST	0	0	no
AT4G02330	WT	hy5	NOTEST	0.637409	1.70045	no
AT4G02340	WT	hy5	NOTEST	6.68029	3.39937	no
AT4G02350	WT	hy5	NOTEST	5.42998	5.90475	no
AT4G02360	WT	hy5	NOTEST	0	0	no
AT4G02370	WT	hy5	OK	24.0825	13.4713	no
AT4G02380	WT	hy5	OK	156.396	64.319	yes
AT4G02390	WT	hy5	NOTEST	0.273557	3.45905	no
AT4G02400	WT	hy5	NOTEST	0.378447	1.79543	no
AT4G02405	WT	hy5	NOTEST	3.20063	2.68867	no
AT4G02410	WT	hy5	NOTEST	2.08681	1.87947	no
AT4G02420	WT	hy5	NOTEST	0.528394	0.276656	no
AT4G02425	WT	hy5	NOTEST	0.49779	1.75669	no
AT4G02430	WT	hy5	NOTEST	0.374652	0.410272	no
AT4G02440	WT	hy5	NOTEST	4.07019	4.2028	no
AT4G02450	WT	hy5	OK	78.3573	108.195	yes
AT4G02460	WT	hy5	NOTEST	0.313404	1.28217	no
AT4G02465	WT	hy5	NOTEST	0	0	no
AT4G02480	WT	hy5	OK	6.93778	10.5975	yes
AT4G02482	WT	hy5	NOTEST	0	0	no
AT4G02485	WT	hy5	NOTEST	0	0	no
AT4G02487	WT	hy5	NOTEST	0	0	no
AT4G02489	WT	hy5	NOTEST	0	0	no
AT4G02490	WT	hy5	NOTEST	0	0	no
AT4G02500	WT	hy5	OK	18.7959	16.9012	no
AT4G02510	WT	hy5	OK	17.4465	28.8056	yes
AT4G02520	WT	hy5	OK	106.756	122.604	no
AT4G02530	WT	hy5	OK	64.3865	60.9851	no
AT4G02540	WT	hy5	NOTEST	1.55787	1.80207	no
AT4G02541	WT	hy5	NOTEST	0	0	no
AT4G02550	WT	hy5	NOTEST	3.35276	4.25361	no
AT4G02555	WT	hy5	NOTEST	0	0	no
AT4G02560	WT	hy5	NOTEST	0.770946	1.7644	no
AT4G02570	WT	hy5	OK	6.15191	18.197	yes
AT4G02580	WT	hy5	OK	29.7674	26.7752	no
AT4G02590	WT	hy5	NOTEST	9.25245	2.24668	no
AT4G02600	WT	hy5	NOTEST	4.92566	6.13118	no
AT4G02610	WT	hy5	NOTEST	0.618354	0	no
AT4G02620	WT	hy5	OK	200.579	92.2552	yes
AT4G02630	WT	hy5	NOTEST	2.0865	5.62998	no
AT4G02640	WT	hy5	NOTEST	5.6003	8.78328	no
AT4G02650	WT	hy5	NOTEST	0	0.40977	no
AT4G02655	WT	hy5	NOTEST	0	0	no
AT4G02660	WT	hy5	NOTEST	0	0.2335	no
AT4G02670	WT	hy5	NOTEST	0	0	no
AT4G02680	WT	hy5	NOTEST	3.69214	6.77827	no
AT4G02690	WT	hy5	NOTEST	0.434779	0	no
AT4G02700	WT	hy5	NOTEST	0.721908	0.255602	no
AT4G02710	WT	hy5	NOTEST	0.126885	1.4235	no
AT4G02715	WT	hy5	NOTEST	9.85863	6.95708	no
AT4G02720	WT	hy5	NOTEST	4.47783	6.70327	no
AT4G02725	WT	hy5	OK	26.9395	5.7576	no
AT4G02730	WT	hy5	NOTEST	1.48319	0.509967	no
AT4G02733	WT	hy5	NOTEST	0	0	no
AT4G02740	WT	hy5	NOTEST	1.96364	1.13162	no
AT4G02750	WT	hy5	NOTEST	0.439432	1.33116	no
AT4G02760	WT	hy5	NOTEST	0	1.11282	no
AT4G02770	WT	hy5	OK	947.45	442.483	yes
AT4G02780	WT	hy5	NOTEST	0	0.227095	no
AT4G02790	WT	hy5	NOTEST	4.3169	7.81987	no
AT4G02800	WT	hy5	NOTEST	1.32118	2.42546	no
AT4G02810	WT	hy5	NOTEST	0	1.79854	no
AT4G02820	WT	hy5	NOTEST	1.41246	1.06326	no
AT4G02830	WT	hy5	NOTEST	0	0	no
AT4G02840	WT	hy5	NOTEST	7.58306	15.4919	no
AT4G02850	WT	hy5	NOTEST	2.62225	0.645248	no
AT4G02860	WT	hy5	NOTEST	10.0789	11.5371	no
AT4G02870	WT	hy5	NOTEST	0	0	no
AT4G02871	WT	hy5	NOTEST	0	0	no
AT4G02880	WT	hy5	NOTEST	3.36889	1.67431	no
AT4G02890	WT	hy5	OK	71.9118	51.8561	no
AT4G02900	WT	hy5	NOTEST	0.480307	0.591028	no
AT4G02910	WT	hy5	NOTEST	0	0	no
AT4G02920	WT	hy5	OK	16.1445	36.9151	yes
AT4G02930	WT	hy5	OK	15.5324	9.25814	no
AT4G02940	WT	hy5	OK	8.02661	12.0564	no
AT4G02950	WT	hy5	NOTEST	0	0	no
AT4G02960	WT	hy5	NOTEST	0	0.545432	no
AT4G02970	WT	hy5	OK	88.0703	110.807	no
AT4G02980	WT	hy5	NOTEST	1.78191	0	no
AT4G02990	WT	hy5	NOTEST	4.06455	6.79861	no
AT4G03000	WT	hy5	NOTEST	0.538626	4.07273	no
AT4G03010	WT	hy5	NOTEST	1.67726	1.70146	no
AT4G03020	WT	hy5	NOTEST	7.56732	10.1936	no
AT4G03030	WT	hy5	OK	34.8528	17.9562	yes
AT4G03038	WT	hy5	NOTEST	0	0	no
AT4G03039	WT	hy5	NOTEST	0	0	no
AT4G03040	WT	hy5	NOTEST	0	0	no
AT4G03050	WT	hy5	NOTEST	0.706069	0	no
AT4G03060	WT	hy5	NOTEST	1.34601	0.505174	no
AT4G03063	WT	hy5	NOTEST	0	0	no
AT4G03070	WT	hy5	NOTEST	1.31034	2.36696	no
AT4G03080	WT	hy5	NOTEST	3.43391	3.92017	no
AT4G03090	WT	hy5	NOTEST	0.39095	0.256291	no
AT4G03100	WT	hy5	NOTEST	2.46676	5.55437	no
AT4G03110	WT	hy5	NOTEST	0.00111629	5.21525	no
AT4G03113	WT	hy5	LOWDATA	0	0	no
AT4G03115	WT	hy5	NOTEST	1.19923	0	no
AT4G03120	WT	hy5	NOTEST	3.90771	4.17256	no
AT4G03130	WT	hy5	NOTEST	0	0	no
AT4G03135	WT	hy5	NOTEST	0	0	no
AT4G03140	WT	hy5	NOTEST	0.518843	2.29755	no
AT4G03150	WT	hy5	OK	4.656	11.5121	no
AT4G03153	WT	hy5	NOTEST	0	0	no
AT4G03156	WT	hy5	NOTEST	0	0	no
AT4G03160	WT	hy5	NOTEST	0	0	no
AT4G03165	WT	hy5	NOTEST	0	0	no
AT4G03170	WT	hy5	NOTEST	0	0	no
AT4G03175	WT	hy5	NOTEST	0	0	no
AT4G03180	WT	hy5	NOTEST	0.59994	5.94711	no
AT4G03190	WT	hy5	NOTEST	4.69541	1.74016	no
AT4G03200	WT	hy5	NOTEST	1.69581	4.54084	no
AT4G03205	WT	hy5	NOTEST	1.11239	1.28046	no
AT4G03210	WT	hy5	OK	43.578	40.6123	no
AT4G03220	WT	hy5	NOTEST	0	0	no
AT4G03230	WT	hy5	NOTEST	0.156273	0.973027	no
AT4G03240	WT	hy5	NOTEST	4.1591	4.21603	no
AT4G03250	WT	hy5	NOTEST	0	0.756436	no
AT4G03260	WT	hy5	NOTEST	7.36285	9.21735	no
AT4G03270	WT	hy5	NOTEST	0	0	no
AT4G03280	WT	hy5	OK	316.533	280.628	no
AT4G03285	WT	hy5	NOTEST	0	0	no
AT4G03290	WT	hy5	NOTEST	0	0	no
AT4G03292	WT	hy5	NOTEST	0	0	no
AT4G03295	WT	hy5	OK	1397.19	0	no
AT4G03298	WT	hy5	NOTEST	0	0	no
AT4G03300	WT	hy5	NOTEST	0	0	no
AT4G03305	WT	hy5	NOTEST	0	0	no
AT4G03310	WT	hy5	NOTEST	0	0	no
AT4G03320	WT	hy5	NOTEST	3.53133	1.72771	no
AT4G03330	WT	hy5	NOTEST	0	1.13524	no
AT4G03340	WT	hy5	NOTEST	0.702107	2.20735	no
AT4G03350	WT	hy5	NOTEST	0	0	no
AT4G03360	WT	hy5	NOTEST	0	0	no
AT4G03364	WT	hy5	NOTEST	0	0	no
AT4G03370	WT	hy5	NOTEST	0	0	no
AT4G03376	WT	hy5	NOTEST	0	0	no
AT4G03380	WT	hy5	NOTEST	0	0	no
AT4G03390	WT	hy5	NOTEST	2.00009	3.50229	no
AT4G03400	WT	hy5	NOTEST	4.12574	3.38059	no
AT4G03405	WT	hy5	LOWDATA	0	0	no
AT4G03410	WT	hy5	NOTEST	0	5.04879	no
AT4G03415	WT	hy5	NOTEST	5.45555	7.16159	no
AT4G03420	WT	hy5	NOTEST	2.82901	1.7868	no
AT4G03430	WT	hy5	NOTEST	3.95419	5.60876	no
AT4G03435	WT	hy5	NOTEST	0	0	no
AT4G03437	WT	hy5	NOTEST	0	0	no
AT4G03438	WT	hy5	NOTEST	0	0	no
AT4G03440	WT	hy5	NOTEST	0.27251	0.634278	no
AT4G03443	WT	hy5	NOTEST	0	0	no
AT4G03445	WT	hy5	NOTEST	0	0	no
AT4G03450	WT	hy5	NOTEST	0	0.492462	no
AT4G03455	WT	hy5	NOTEST	0	0	no
AT4G03460	WT	hy5	NOTEST	0	0	no
AT4G03470	WT	hy5	NOTEST	0	0	no
AT4G03480	WT	hy5	NOTEST	0	0	no
AT4G03490	WT	hy5	NOTEST	0	0	no
AT4G03500	WT	hy5	NOTEST	1.38936	0.347607	no
AT4G03505	WT	hy5	LOWDATA	0	0	no
AT4G03510	WT	hy5	NOTEST	4.40572	3.10766	no
AT4G03520	WT	hy5	OK	180.676	126.615	yes
AT4G03530	WT	hy5	NOTEST	0	0	no
AT4G03540	WT	hy5	NOTEST	0	1.84032	no
AT4G03550	WT	hy5	NOTEST	1.12813	1.55483	no
AT4G03560	WT	hy5	OK	13.6187	14.2982	no
AT4G03565	WT	hy5	NOTEST	0	0	no
AT4G03566	WT	hy5	NOTEST	0	0	no
AT4G03570	WT	hy5	NOTEST	0	0	no
AT4G03580	WT	hy5	NOTEST	0	0	no
AT4G03590	WT	hy5	NOTEST	0	0	no
AT4G03600	WT	hy5	NOTEST	0	0	no
AT4G03610	WT	hy5	NOTEST	0	0	no
AT4G03620	WT	hy5	NOTEST	0	0	no
AT4G03630	WT	hy5	NOTEST	0	0	no
AT4G03635	WT	hy5	NOTEST	2.01226	0	no
AT4G03640	WT	hy5	NOTEST	0	0	no
AT4G03650	WT	hy5	NOTEST	0	0	no
AT4G03660	WT	hy5	NOTEST	0	0	no
AT4G03670	WT	hy5	NOTEST	0	0	no
AT4G03680	WT	hy5	NOTEST	0	0	no
AT4G03690	WT	hy5	NOTEST	0	0	no
AT4G03695	WT	hy5	NOTEST	0	0	no
AT4G03700	WT	hy5	NOTEST	0	0	no
AT4G03710	WT	hy5	NOTEST	0	0	no
AT4G03720	WT	hy5	NOTEST	0	0	no
AT4G03723	WT	hy5	NOTEST	0	0	no
AT4G03726	WT	hy5	NOTEST	0	0	no
AT4G03728	WT	hy5	NOTEST	0	0	no
AT4G03730	WT	hy5	NOTEST	0	0	no
AT4G03732	WT	hy5	NOTEST	0	0	no
AT4G03740	WT	hy5	NOTEST	0	0	no
AT4G03745	WT	hy5	NOTEST	0	0	no
AT4G03750	WT	hy5	NOTEST	0	0	no
AT4G03760	WT	hy5	NOTEST	0	1.13722	no
AT4G03770	WT	hy5	NOTEST	0	0	no
AT4G03775	WT	hy5	NOTEST	0	1.15101	no
AT4G03780	WT	hy5	NOTEST	0	0.691378	no
AT4G03790	WT	hy5	NOTEST	0	0.416022	no
AT4G03795	WT	hy5	NOTEST	0	1.16415	no
AT4G03800	WT	hy5	NOTEST	0	0	no
AT4G03810	WT	hy5	NOTEST	0	0	no
AT4G03811	WT	hy5	NOTEST	0	0	no
AT4G03813	WT	hy5	NOTEST	0	0	no
AT4G03816	WT	hy5	NOTEST	0	0.113814	no
AT4G03820	WT	hy5	NOTEST	0.377782	3.65177	no
AT4G03823	WT	hy5	NOTEST	0	0	no
AT4G03824	WT	hy5	NOTEST	0	0	no
AT4G03825	WT	hy5	NOTEST	0	0	no
AT4G03826	WT	hy5	NOTEST	0	0	no
AT4G03827	WT	hy5	NOTEST	0	0	no
AT4G03830	WT	hy5	NOTEST	0	0	no
AT4G03835	WT	hy5	NOTEST	0	0	no
AT4G03837	WT	hy5	NOTEST	0	0	no
AT4G03840	WT	hy5	NOTEST	0	0	no
AT4G03850	WT	hy5	NOTEST	0	0	no
AT4G03860	WT	hy5	NOTEST	0	5.48175	no
AT4G03865	WT	hy5	NOTEST	0	7.60107	no
AT4G03870	WT	hy5	NOTEST	0	0.766462	no
AT4G03873	WT	hy5	NOTEST	0	0	no
AT4G03876	WT	hy5	NOTEST	0	0	no
AT4G03880	WT	hy5	NOTEST	0	0.704421	no
AT4G03885	WT	hy5	NOTEST	0	0	no
AT4G03890	WT	hy5	NOTEST	0	0	no
AT4G03900	WT	hy5	NOTEST	0	0	no
AT4G03910	WT	hy5	NOTEST	0	5.15258	no
AT4G03911	WT	hy5	NOTEST	0	1.98288	no
AT4G03912	WT	hy5	NOTEST	0	0	no
AT4G03913	WT	hy5	NOTEST	0	0	no
AT4G03914	WT	hy5	NOTEST	0	0	no
AT4G03916	WT	hy5	NOTEST	0	0	no
AT4G03920	WT	hy5	NOTEST	0	0	no
AT4G03923	WT	hy5	NOTEST	0	0	no
AT4G03926	WT	hy5	NOTEST	0	0	no
AT4G03930	WT	hy5	NOTEST	0	0	no
AT4G03935	WT	hy5	NOTEST	2.68967	4.82905	no
AT4G03940	WT	hy5	NOTEST	0	0	no
AT4G03945	WT	hy5	NOTEST	0	0	no
AT4G03950	WT	hy5	NOTEST	0	0.851777	no
AT4G03960	WT	hy5	NOTEST	5.33757	0	no
AT4G03965	WT	hy5	NOTEST	1.85948	1.56655	no
AT4G03970	WT	hy5	NOTEST	0	0	no
AT4G03975	WT	hy5	NOTEST	0	0	no
AT4G03976	WT	hy5	NOTEST	0	0	no
AT4G03977	WT	hy5	NOTEST	0	0	no
AT4G03978	WT	hy5	NOTEST	0	0	no
AT4G03979	WT	hy5	NOTEST	0	0	no
AT4G03980	WT	hy5	NOTEST	0	0	no
AT4G03981	WT	hy5	NOTEST	0	0	no
AT4G03990	WT	hy5	NOTEST	0	0	no
AT4G04000	WT	hy5	NOTEST	0	0	no
AT4G04010	WT	hy5	NOTEST	0	0	no
AT4G04020	WT	hy5	OK	9.77527	16.3584	no
AT4G04030	WT	hy5	NOTEST	0	0.699852	no
AT4G04040	WT	hy5	NOTEST	10.9881	11.4619	no
AT4G04050	WT	hy5	NOTEST	0	0	no
AT4G04070	WT	hy5	NOTEST	0	0	no
AT4G04077	WT	hy5	NOTEST	0	0	no
AT4G04078	WT	hy5	NOTEST	0	0	no
AT4G04080	WT	hy5	NOTEST	0	0	no
AT4G04090	WT	hy5	NOTEST	0	0	no
AT4G04100	WT	hy5	NOTEST	0	0	no
AT4G04105	WT	hy5	NOTEST	0	0	no
AT4G04110	WT	hy5	NOTEST	0	3.70575	no
AT4G04120	WT	hy5	NOTEST	0	0	no
AT4G04130	WT	hy5	NOTEST	0	0	no
AT4G04140	WT	hy5	NOTEST	0	0	no
AT4G04145	WT	hy5	NOTEST	0	0	no
AT4G04150	WT	hy5	NOTEST	0	0	no
AT4G04155	WT	hy5	NOTEST	0	0	no
AT4G04157	WT	hy5	NOTEST	0	0	no
AT4G04165	WT	hy5	NOTEST	0	1.52496	no
AT4G04167	WT	hy5	NOTEST	0	0	no
AT4G04170	WT	hy5	NOTEST	0	0.606454	no
AT4G04175	WT	hy5	NOTEST	0	0	no
AT4G04180	WT	hy5	NOTEST	0.253552	0.646511	no
AT4G04190	WT	hy5	NOTEST	2.50652	0	no
AT4G04200	WT	hy5	NOTEST	8.10344	12.6718	no
AT4G04210	WT	hy5	OK	11.329	10.0729	no
AT4G04220	WT	hy5	NOTEST	0	0.481443	no
AT4G04221	WT	hy5	NOTEST	0	0	no
AT4G04223	WT	hy5	NOTEST	1.37946	2.69747	no
AT4G04230	WT	hy5	NOTEST	0	0	no
AT4G04245	WT	hy5	NOTEST	0	0	no
AT4G04250	WT	hy5	NOTEST	0	1.92281	no
AT4G04255	WT	hy5	NOTEST	0	0	no
AT4G04260	WT	hy5	NOTEST	0	0	no
AT4G04270	WT	hy5	NOTEST	0	1.03164	no
AT4G04273	WT	hy5	NOTEST	0	0	no
AT4G04276	WT	hy5	NOTEST	0	0	no
AT4G04280	WT	hy5	NOTEST	0	0	no
AT4G04290	WT	hy5	NOTEST	0	0	no
AT4G04293	WT	hy5	NOTEST	0	0	no
AT4G04296	WT	hy5	NOTEST	0	0	no
AT4G04300	WT	hy5	NOTEST	0	0	no
AT4G04310	WT	hy5	NOTEST	0	0	no
AT4G04313	WT	hy5	NOTEST	0	0	no
AT4G04315	WT	hy5	NOTEST	0	0	no
AT4G04316	WT	hy5	NOTEST	0	0	no
AT4G04320	WT	hy5	NOTEST	1.93439	1.70253	no
AT4G04330	WT	hy5	OK	16.9557	16.3873	no
AT4G04340	WT	hy5	OK	9.32531	13.3017	no
AT4G04350	WT	hy5	NOTEST	0.641439	3.86984	no
AT4G04360	WT	hy5	NOTEST	0	2.16213	no
AT4G04370	WT	hy5	NOTEST	0	2.69639	no
AT4G04375	WT	hy5	NOTEST	0	0	no
AT4G04380	WT	hy5	NOTEST	0	0	no
AT4G04390	WT	hy5	NOTEST	0	0	no
AT4G04392	WT	hy5	NOTEST	0	0	no
AT4G04393	WT	hy5	NOTEST	0	0	no
AT4G04394	WT	hy5	NOTEST	0	0	no
AT4G04395	WT	hy5	NOTEST	0	0	no
AT4G04396	WT	hy5	NOTEST	0	0	no
AT4G04398	WT	hy5	NOTEST	0	0	no
AT4G04400	WT	hy5	NOTEST	0	0	no
AT4G04402	WT	hy5	NOTEST	0	0	no
AT4G04404	WT	hy5	NOTEST	0	0	no
AT4G04405	WT	hy5	NOTEST	0	0	no
AT4G04407	WT	hy5	NOTEST	0	0	no
AT4G04408	WT	hy5	NOTEST	0	0	no
AT4G04409	WT	hy5	NOTEST	0	0	no
AT4G04410	WT	hy5	NOTEST	0	0.958421	no
AT4G04420	WT	hy5	NOTEST	0	0	no
AT4G04423	WT	hy5	NOTEST	0	0	no
AT4G04426	WT	hy5	NOTEST	0	0	no
AT4G04430	WT	hy5	NOTEST	0	0	no
AT4G04440	WT	hy5	NOTEST	0	0.623129	no
AT4G04450	WT	hy5	NOTEST	0	0.429636	no
AT4G04460	WT	hy5	NOTEST	1.20254	0.712344	no
AT4G04470	WT	hy5	NOTEST	0.55621	1.98078	no
AT4G04480	WT	hy5	NOTEST	0	0	no
AT4G04490	WT	hy5	NOTEST	0	0.825857	no
AT4G04495	WT	hy5	NOTEST	0	0	no
AT4G04500	WT	hy5	NOTEST	0	0	no
AT4G04510	WT	hy5	NOTEST	0	0	no
AT4G04520	WT	hy5	NOTEST	0	0	no
AT4G04525	WT	hy5	NOTEST	0	0	no
AT4G04530	WT	hy5	NOTEST	0	0	no
AT4G04540	WT	hy5	NOTEST	0	0	no
AT4G04545	WT	hy5	NOTEST	0	0	no
AT4G04547	WT	hy5	NOTEST	0	0	no
AT4G04550	WT	hy5	NOTEST	0	0	no
AT4G04560	WT	hy5	NOTEST	0	0	no
AT4G04570	WT	hy5	NOTEST	2.71923	5.21328	no
AT4G04580	WT	hy5	NOTEST	0	0	no
AT4G04590	WT	hy5	NOTEST	0	0	no
AT4G04600	WT	hy5	NOTEST	0	0	no
AT4G04601	WT	hy5	NOTEST	0	0	no
AT4G04610	WT	hy5	OK	39.4232	51.0998	no
AT4G04614	WT	hy5	NOTEST	4.42709	7.42033	no
AT4G04620	WT	hy5	NOTEST	6.20795	2.70077	no
AT4G04630	WT	hy5	NOTEST	1.13458	1.41818	no
AT4G04632	WT	hy5	NOTEST	0	0	no
AT4G04635	WT	hy5	NOTEST	0	0	no
AT4G04640	WT	hy5	OK	187.958	193.329	no
AT4G04650	WT	hy5	NOTEST	0	0	no
AT4G04653	WT	hy5	NOTEST	0	0	no
AT4G04655	WT	hy5	NOTEST	0	0	no
AT4G04660	WT	hy5	NOTEST	0	0	no
AT4G04670	WT	hy5	LOWDATA	0	0.460685	no
AT4G04680	WT	hy5	LOWDATA	0	0	no
AT4G04690	WT	hy5	NOTEST	0	0	no
AT4G04692	WT	hy5	OK	32.8322	24.2888	no
AT4G04693	WT	hy5	NOTEST	0	0	no
AT4G04695	WT	hy5	NOTEST	0	0.883059	no
AT4G04700	WT	hy5	NOTEST	0	0.46937	no
AT4G04710	WT	hy5	NOTEST	0	0	no
AT4G04720	WT	hy5	NOTEST	1.61585	5.89519	no
AT4G04730	WT	hy5	NOTEST	0	0	no
AT4G04740	WT	hy5	NOTEST	0	0.0645406	no
AT4G04745	WT	hy5	NOTEST	5.22488	6.63662	no
AT4G04750	WT	hy5	NOTEST	2.718	2.05375	no
AT4G04760	WT	hy5	NOTEST	0	0	no
AT4G04770	WT	hy5	OK	19.0804	38.6416	yes
AT4G04775	WT	hy5	NOTEST	0	0	no
AT4G04780	WT	hy5	NOTEST	2.15576	0	no
AT4G04790	WT	hy5	NOTEST	0.489576	0	no
AT4G04800	WT	hy5	NOTEST	9.37313	7.93044	no
AT4G04810	WT	hy5	NOTEST	1.7579	5.43173	no
AT4G04820	WT	hy5	NOTEST	0	0	no
AT4G04830	WT	hy5	OK	19.9245	22.0468	no
AT4G04840	WT	hy5	OK	23.9053	0	yes
AT4G04850	WT	hy5	NOTEST	2.13136	5.05786	no
AT4G04860	WT	hy5	NOTEST	4.51728	1.81731	no
AT4G04870	WT	hy5	NOTEST	0.400495	0.43861	no
AT4G04880	WT	hy5	NOTEST	1.27417	3.07074	no
AT4G04885	WT	hy5	NOTEST	2.63988	1.76064	no
AT4G04890	WT	hy5	NOTEST	7.75271	7.56989	no
AT4G04900	WT	hy5	NOTEST	0	0	no
AT4G04910	WT	hy5	NOTEST	7.562	6.36049	no
AT4G04920	WT	hy5	NOTEST	1.27448	2.07925	no
AT4G04925	WT	hy5	OK	21.3541	22.9926	no
AT4G04930	WT	hy5	NOTEST	0	0	no
AT4G04940	WT	hy5	NOTEST	0.345013	1.72928	no
AT4G04950	WT	hy5	NOTEST	3.86323	4.91784	no
AT4G04953	WT	hy5	NOTEST	0	0	no
AT4G04955	WT	hy5	NOTEST	5.77066	3.16934	no
AT4G04957	WT	hy5	NOTEST	0	0	no
AT4G04960	WT	hy5	NOTEST	3.28964	5.80911	no
AT4G04970	WT	hy5	NOTEST	0.187823	2.43729	no
AT4G04972	WT	hy5	NOTEST	0	0	no
AT4G04980	WT	hy5	NOTEST	0	0	no
AT4G04985	WT	hy5	NOTEST	0	0	no
AT4G04990	WT	hy5	NOTEST	0	0	no
AT4G05000	WT	hy5	NOTEST	0.677091	3.66789	no
AT4G05010	WT	hy5	NOTEST	7.6834	3.82444	no
AT4G05018	WT	hy5	NOTEST	0	0	no
AT4G05020	WT	hy5	NOTEST	2.01728	1.25992	no
AT4G05030	WT	hy5	NOTEST	0	0	no
AT4G05040	WT	hy5	NOTEST	0	1.80413	no
AT4G05048	WT	hy5	OK	316.35	1335.53	no
AT4G05049	WT	hy5	NOTEST	0	0	no
AT4G05050	WT	hy5	OK	113.719	57.6054	yes
AT4G05053	WT	hy5	NOTEST	0	0	no
AT4G05060	WT	hy5	NOTEST	5.39078	3.61043	no
AT4G05070	WT	hy5	OK	68.3305	83.9655	no
AT4G05071	WT	hy5	NOTEST	0	0	no
AT4G05073	WT	hy5	NOTEST	0	0	no
AT4G05076	WT	hy5	NOTEST	0	0	no
AT4G05080	WT	hy5	NOTEST	0	0	no
AT4G05087	WT	hy5	NOTEST	0	0	no
AT4G05090	WT	hy5	NOTEST	3.53076	7.34923	no
AT4G05091	WT	hy5	NOTEST	0	0	no
AT4G05095	WT	hy5	NOTEST	0	0	no
AT4G05100	WT	hy5	NOTEST	0.491133	0.742518	no
AT4G05105	WT	hy5	NOTEST	0	0	no
AT4G05110	WT	hy5	NOTEST	0	0	no
AT4G05120	WT	hy5	NOTEST	1.2339	1.21427	no
AT4G05130	WT	hy5	NOTEST	0	0.899108	no
AT4G05133	WT	hy5	NOTEST	0	0	no
AT4G05136	WT	hy5	NOTEST	0	0	no
AT4G05140	WT	hy5	NOTEST	0	0	no
AT4G05145	WT	hy5	NOTEST	0	0	no
AT4G05150	WT	hy5	OK	12.7945	12.6275	no
AT4G05160	WT	hy5	NOTEST	2.9017	8.43689	no
AT4G05170	WT	hy5	NOTEST	1.47903	0	no
AT4G05180	WT	hy5	OK	445.87	388.584	yes
AT4G05190	WT	hy5	NOTEST	0	0.562261	no
AT4G05200	WT	hy5	NOTEST	0.468483	0.914437	no
AT4G05210	WT	hy5	NOTEST	0.580745	0	no
AT4G05220	WT	hy5	NOTEST	0	2.00353	no
AT4G05230	WT	hy5	NOTEST	0	0	no
AT4G05240	WT	hy5	NOTEST	0	0	no
AT4G05250	WT	hy5	NOTEST	0	0	no
AT4G05260	WT	hy5	NOTEST	0	0	no
AT4G05265	WT	hy5	NOTEST	0	0	no
AT4G05270	WT	hy5	NOTEST	0	0	no
AT4G05280	WT	hy5	NOTEST	0	0	no
AT4G05290	WT	hy5	NOTEST	0	0	no
AT4G05300	WT	hy5	NOTEST	0	0	no
AT4G05303	WT	hy5	NOTEST	0	0	no
AT4G05306	WT	hy5	NOTEST	0	0	no
AT4G05310	WT	hy5	NOTEST	0	0	no
AT4G05320	WT	hy5	OK	165.046	171.57	no
AT4G05330	WT	hy5	NOTEST	0	1.1373	no
AT4G05340	WT	hy5	NOTEST	0	0	no
AT4G05350	WT	hy5	NOTEST	0	0	no
AT4G05360	WT	hy5	NOTEST	0	0	no
AT4G05370	WT	hy5	NOTEST	0	0	no
AT4G05380	WT	hy5	NOTEST	0	0	no
AT4G05390	WT	hy5	NOTEST	3.159	6.32568	no
AT4G05400	WT	hy5	NOTEST	3.81112	8.10356	no
AT4G05410	WT	hy5	NOTEST	1.18521	6.84216	no
AT4G05420	WT	hy5	NOTEST	7.8148	7.4087	no
AT4G05430	WT	hy5	NOTEST	2.93714	0	no
AT4G05440	WT	hy5	NOTEST	0.555734	5.42518	no
AT4G05450	WT	hy5	NOTEST	0.495723	2.53896	no
AT4G05460	WT	hy5	NOTEST	6.8185	3.99303	no
AT4G05470	WT	hy5	NOTEST	0	0	no
AT4G05475	WT	hy5	NOTEST	0	0	no
AT4G05490	WT	hy5	NOTEST	0	0	no
AT4G05494	WT	hy5	NOTEST	0	0	no
AT4G05495	WT	hy5	NOTEST	0	0	no
AT4G05497	WT	hy5	NOTEST	0	0	no
